layer_name,l2_distance,num_params,round,tag
layer2.1.conv2.weight,6.192684173583984,147456,3,oracle_vs_full
layer2.1.bn2.weight,3.484182834625244,128,3,oracle_vs_full
layer2.1.bn2.bias,0.350582480430603,128,3,oracle_vs_full
layer2.1.bn2.running_mean,4.067768573760986,128,3,oracle_vs_full
layer2.1.bn2.running_var,5.320993900299072,128,3,oracle_vs_full
layer2.1.bn2.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer3.0.conv1.weight,7.159694194793701,294912,3,oracle_vs_full
layer3.0.bn1.weight,4.662215232849121,256,3,oracle_vs_full
layer3.0.bn1.bias,0.6186457872390747,256,3,oracle_vs_full
layer3.0.bn1.running_mean,9.150110244750977,256,3,oracle_vs_full
layer3.0.bn1.running_var,10.042778015136719,256,3,oracle_vs_full
layer3.0.bn1.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer3.0.conv2.weight,9.052633285522461,589824,3,oracle_vs_full
layer3.0.bn2.weight,4.476343631744385,256,3,oracle_vs_full
layer3.0.bn2.bias,0.5171341300010681,256,3,oracle_vs_full
layer3.0.bn2.running_mean,5.073315620422363,256,3,oracle_vs_full
layer3.0.bn2.running_var,6.983409881591797,256,3,oracle_vs_full
layer3.0.bn2.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer3.0.downsample.0.weight,5.2437520027160645,32768,3,oracle_vs_full
layer3.0.downsample.1.weight,4.603243827819824,256,3,oracle_vs_full
layer3.0.downsample.1.bias,0.5171341300010681,256,3,oracle_vs_full
layer3.0.downsample.1.running_mean,7.569277763366699,256,3,oracle_vs_full
layer3.0.downsample.1.running_var,14.740669250488281,256,3,oracle_vs_full
layer3.0.downsample.1.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer3.1.conv1.weight,8.485418319702148,589824,3,oracle_vs_full
layer3.1.bn1.weight,4.660354137420654,256,3,oracle_vs_full
layer3.1.bn1.bias,0.5994132161140442,256,3,oracle_vs_full
layer3.1.bn1.running_mean,8.084815979003906,256,3,oracle_vs_full
layer3.1.bn1.running_var,14.241328239440918,256,3,oracle_vs_full
layer3.1.bn1.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer3.1.conv2.weight,8.281668663024902,589824,3,oracle_vs_full
layer3.1.bn2.weight,4.89347505569458,256,3,oracle_vs_full
layer3.1.bn2.bias,0.49741679430007935,256,3,oracle_vs_full
layer3.1.bn2.running_mean,6.1097092628479,256,3,oracle_vs_full
layer3.1.bn2.running_var,7.861813545227051,256,3,oracle_vs_full
layer3.1.bn2.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer4.0.conv1.weight,9.477025032043457,1179648,3,oracle_vs_full
layer4.0.bn1.weight,6.58493185043335,512,3,oracle_vs_full
layer4.0.bn1.bias,0.7224205732345581,512,3,oracle_vs_full
layer4.0.bn1.running_mean,13.193435668945312,512,3,oracle_vs_full
layer4.0.bn1.running_var,19.382307052612305,512,3,oracle_vs_full
layer4.0.bn1.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer4.0.conv2.weight,11.571834564208984,2359296,3,oracle_vs_full
layer4.0.bn2.weight,6.301481246948242,512,3,oracle_vs_full
layer4.0.bn2.bias,0.7448463439941406,512,3,oracle_vs_full
layer4.0.bn2.running_mean,4.899628162384033,512,3,oracle_vs_full
layer4.0.bn2.running_var,10.398245811462402,512,3,oracle_vs_full
layer4.0.bn2.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer4.0.downsample.0.weight,7.2528300285339355,131072,3,oracle_vs_full
layer4.0.downsample.1.weight,6.287729263305664,512,3,oracle_vs_full
layer4.0.downsample.1.bias,0.7448463439941406,512,3,oracle_vs_full
layer4.0.downsample.1.running_mean,10.562999725341797,512,3,oracle_vs_full
layer4.0.downsample.1.running_var,23.127126693725586,512,3,oracle_vs_full
layer4.0.downsample.1.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer4.1.conv1.weight,11.410738945007324,2359296,3,oracle_vs_full
layer4.1.bn1.weight,6.5754899978637695,512,3,oracle_vs_full
layer4.1.bn1.bias,0.511906087398529,512,3,oracle_vs_full
layer4.1.bn1.running_mean,5.488439559936523,512,3,oracle_vs_full
layer4.1.bn1.running_var,9.90850830078125,512,3,oracle_vs_full
