layer_name,l2_distance,num_params,round,tag
layer3.0.bn2.bias,0.5096005797386169,256,2,oracle_vs_full
layer3.0.bn2.running_mean,4.96282434463501,256,2,oracle_vs_full
layer3.0.bn2.running_var,6.840303421020508,256,2,oracle_vs_full
layer3.0.bn2.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer3.0.downsample.0.weight,5.352455139160156,32768,2,oracle_vs_full
layer3.0.downsample.1.weight,4.718503952026367,256,2,oracle_vs_full
layer3.0.downsample.1.bias,0.5096005797386169,256,2,oracle_vs_full
layer3.0.downsample.1.running_mean,7.603447437286377,256,2,oracle_vs_full
layer3.0.downsample.1.running_var,14.41938591003418,256,2,oracle_vs_full
layer3.0.downsample.1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer3.1.conv1.weight,8.611225128173828,589824,2,oracle_vs_full
layer3.1.bn1.weight,4.780768394470215,256,2,oracle_vs_full
layer3.1.bn1.bias,0.5950241684913635,256,2,oracle_vs_full
layer3.1.bn1.running_mean,7.806630611419678,256,2,oracle_vs_full
layer3.1.bn1.running_var,13.78561019897461,256,2,oracle_vs_full
layer3.1.bn1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer3.1.conv2.weight,8.410162925720215,589824,2,oracle_vs_full
layer3.1.bn2.weight,5.018380641937256,256,2,oracle_vs_full
layer3.1.bn2.bias,0.49443235993385315,256,2,oracle_vs_full
layer3.1.bn2.running_mean,5.622766971588135,256,2,oracle_vs_full
layer3.1.bn2.running_var,7.7729597091674805,256,2,oracle_vs_full
layer3.1.bn2.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer4.0.conv1.weight,9.589512825012207,1179648,2,oracle_vs_full
layer4.0.bn1.weight,6.755316734313965,512,2,oracle_vs_full
layer4.0.bn1.bias,0.720197856426239,512,2,oracle_vs_full
layer4.0.bn1.running_mean,12.632844924926758,512,2,oracle_vs_full
layer4.0.bn1.running_var,19.125503540039062,512,2,oracle_vs_full
layer4.0.bn1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer4.0.conv2.weight,11.765023231506348,2359296,2,oracle_vs_full
layer4.0.bn2.weight,6.503959655761719,512,2,oracle_vs_full
layer4.0.bn2.bias,0.7909852266311646,512,2,oracle_vs_full
layer4.0.bn2.running_mean,4.913852691650391,512,2,oracle_vs_full
layer4.0.bn2.running_var,9.7263765335083,512,2,oracle_vs_full
layer4.0.bn2.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer4.0.downsample.0.weight,7.410037040710449,131072,2,oracle_vs_full
layer4.0.downsample.1.weight,6.485201358795166,512,2,oracle_vs_full
layer4.0.downsample.1.bias,0.7909852266311646,512,2,oracle_vs_full
layer4.0.downsample.1.running_mean,10.48908805847168,512,2,oracle_vs_full
layer4.0.downsample.1.running_var,21.99828338623047,512,2,oracle_vs_full
layer4.0.downsample.1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer4.1.conv1.weight,11.608369827270508,2359296,2,oracle_vs_full
layer4.1.bn1.weight,6.745938301086426,512,2,oracle_vs_full
layer4.1.bn1.bias,0.5097190737724304,512,2,oracle_vs_full
layer4.1.bn1.running_mean,5.527002334594727,512,2,oracle_vs_full
layer4.1.bn1.running_var,11.436639785766602,512,2,oracle_vs_full
layer4.1.bn1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer4.1.conv2.weight,11.439654350280762,2359296,2,oracle_vs_full
layer4.1.bn2.weight,5.824029922485352,512,2,oracle_vs_full
layer4.1.bn2.bias,0.8628215789794922,512,2,oracle_vs_full
layer4.1.bn2.running_mean,6.605588912963867,512,2,oracle_vs_full
layer4.1.bn2.running_var,8.038352012634277,512,2,oracle_vs_full
layer4.1.bn2.num_batches_tracked,7584.0,1,2,oracle_vs_full
fc.weight,10.627922058105469,102400,2,oracle_vs_full
fc.bias,0.12255577743053436,200,2,oracle_vs_full
conv1.weight,7.5748467445373535,9408,3,oracle_vs_full
bn1.weight,2.0314512252807617,64,3,oracle_vs_full
bn1.bias,0.9529501795768738,64,3,oracle_vs_full
bn1.running_mean,1.1306911706924438,64,3,oracle_vs_full
bn1.running_var,21.98581886291504,64,3,oracle_vs_full
bn1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer1.0.conv1.weight,5.772331237792969,36864,3,oracle_vs_full
layer1.0.bn1.weight,2.3523364067077637,64,3,oracle_vs_full
layer1.0.bn1.bias,0.5391296148300171,64,3,oracle_vs_full
layer1.0.bn1.running_mean,9.552248001098633,64,3,oracle_vs_full
layer1.0.bn1.running_var,9.671564102172852,64,3,oracle_vs_full
layer1.0.bn1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer1.0.conv2.weight,5.363872051239014,36864,3,oracle_vs_full
